PCA,fit,se.fit,lower,upper,contrast,contrast_label,pair
2.3300583417672254,0.499112873157958,0.13230818191660712,0.2370358286677947,0.7611899176481213,BB,BB,BB vs BM
2.36510106668738,0.49873201341268936,0.13361385851458196,0.23406867487101463,0.7633953519543641,BB,BB,BB vs BM
2.400143791607535,0.4983511536674207,0.13492622780077168,0.23108826414694822,0.7656140431878933,BB,BB,BB vs BM
2.4351865165276907,0.49797029392215203,0.1362450963750659,0.22809497958399255,0.7678456082603116,BB,BB,BB vs BM
2.4702292414478455,0.4975894341768834,0.13757027731407145,0.2250891914414146,0.7700896769123522,BB,BB,BB vs BM
2.5052719663680003,0.49720857443161476,0.13890158994987895,0.22207125758757157,0.772345891275658,BB,BB,BB vs BM
2.540314691288155,0.4968277146863461,0.14023885965470612,0.21904152392649145,0.7746139054462008,BB,BB,BB vs BM
2.57535741620831,0.4964468549410775,0.14158191763150646,0.21600032481263692,0.7768933850695181,BB,BB,BB vs BM
2.6104001411284647,0.49606599519580885,0.142930600710594,0.2129479834537525,0.7791840069378653,BB,BB,BB vs BM
2.6454428660486204,0.4956851354505402,0.14428475115230335,0.20988481230175676,0.7814854585993236,BB,BB,BB vs BM
2.6804855909687753,0.4953042757052716,0.14564421645567396,0.2068111134317025,0.7837974379788406,BB,BB,BB vs BM
2.71552831588893,0.49492341596000294,0.14700884917312487,0.20372717890887,0.7861196530111358,BB,BB,BB vs BM
2.750571040809085,0.4945425562147343,0.14837850673106334,0.20063329114410683,0.7884518212853617,BB,BB,BB vs BM
2.7856137657292397,0.49416169646946567,0.14975305125635374,0.1975297232375599,0.7907936697013714,BB,BB,BB vs BM
2.8206564906493954,0.493780836724197,0.1511323494085574,0.19441673931097547,0.7931449341374185,BB,BB,BB vs BM
2.85569921556955,0.49339997697892835,0.1525162722178414,0.19129459482877142,0.7955053591290853,BB,BB,BB vs BM
2.890741940489705,0.4930191172336597,0.1539046949284439,0.1881635369081014,0.797874697559218,BB,BB,BB vs BM
2.92578466540986,0.4926382574883911,0.15529749684757427,0.18502380461815537,0.8002527103586268,BB,BB,BB vs BM
2.9608273903300146,0.49225739774312244,0.15669456119962033,0.18187562926894646,0.8026391662172985,BB,BB,BB vs BM
2.9958701152501694,0.4918765379978538,0.15809577498552907,0.17871923468985101,0.8050338413058566,BB,BB,BB vs BM
3.030912840170325,0.49149567825258517,0.1595010288472234,0.17555483749817286,0.8074365190069974,BB,BB,BB vs BM
3.06595556509048,0.49111481850731653,0.1609102169369142,0.17238264735801084,0.8098469896566223,BB,BB,BB vs BM
3.1009982900106348,0.4907339587620479,0.16232323679116634,0.16920286722971006,0.8122650502943858,BB,BB,BB vs BM
3.1360410149307896,0.49035309901677926,0.16373998920957455,0.1660156936101812,0.8146905044233773,BB,BB,BB vs BM
3.1710837398509444,0.4899722392715106,0.1651603781379069,0.1628213167643714,0.8171231617786499,BB,BB,BB vs BM
3.2061264647711,0.48959137952624193,0.1665843105555726,0.15961992094816813,0.8195628381043157,BB,BB,BB vs BM
3.241169189691255,0.4892105197809733,0.16801169636727317,0.1564116846230183,0.8220093549389282,BB,BB,BB vs BM
3.2762119146114097,0.48882966003570466,0.1694424482986963,0.15319678066253772,0.8244625394088716,BB,BB,BB vs BM
3.3112546395315645,0.488448800290436,0.1708764817961156,0.14997537655138538,0.8269222240294867,BB,BB,BB vs BM
3.3462973644517193,0.4880679405451674,0.17231371492975928,0.1467476345766709,0.8293882465136639,BB,BB,BB vs BM
3.381340089371874,0.48768708079989875,0.17375406830081624,0.14351371201215818,0.8318604495876394,BB,BB,BB vs BM
3.41638281429203,0.4873062210546301,0.1751974649519489,0.14027376129552183,0.8343386808137384,BB,BB,BB vs BM
